,Exec Time,Spread,Side,Qty,Pos Effect,Symbol,Exp,Strike,Type,Price,Net Price,Order Type
,5/24/21 09:22:22,STOCK,BUY,+10,TO OPEN,OBLN,,,STOCK,4.6299,4.63,LMT
,5/24/21 09:21:56,STOCK,BUY,+10,TO OPEN,OBLN,,,STOCK,4.6399,4.64,LMT
,5/24/21 09:20:41,STOCK,BUY,+10,TO OPEN,OBLN,,,STOCK,4.6085,4.608,MKT
,5/24/21 09:18:35,STOCK,BUY,+10,TO OPEN,OBLN,,,STOCK,4.61,4.61,MKT
,5/24/21 09:17:34,STOCK,BUY,+10,TO OPEN,OBLN,,,STOCK,4.61,4.61,MKT
,5/21/21 06:50:27,STOCK,SELL,-95,TO CLOSE,ENVB,,,STOCK,3.055,3.05495,MKT
,5/21/21 06:50:22,STOCK,SELL,-30,TO CLOSE,ENVB,,,STOCK,3.10,3.10,LMT
,5/21/21 06:50:22,STOCK,SELL,-10,TO CLOSE,ENVB,,,STOCK,3.10,3.10,LMT
,5/21/21 06:50:21,STOCK,SELL,-1,TO CLOSE,ENVB,,,STOCK,3.10,3.10,LMT
,5/21/21 06:50:20,STOCK,SELL,-5,TO CLOSE,ENVB,,,STOCK,3.10,3.10,LMT
,5/21/21 06:50:20,STOCK,SELL,-4,TO CLOSE,ENVB,,,STOCK,3.10,3.10,LMT
,5/21/21 06:50:11,STOCK,SELL,-100,TO CLOSE,ENVB,,,STOCK,3.12,3.12,LMT
,5/21/21 06:41:56,STOCK,BUY,+10,TO OPEN,ENVB,,,STOCK,3.04,3.04,MKT
,5/21/21 06:41:12,STOCK,BUY,+10,TO OPEN,ENVB,,,STOCK,3.04,3.04,MKT
,5/21/21 06:39:13,STOCK,BUY,+50,TO OPEN,ENVB,,,STOCK,3.0385,3.0384,LMT
,5/21/21 06:38:28,STOCK,BUY,+50,TO OPEN,ENVB,,,STOCK,3.0693,3.0692,LMT
,5/21/21 06:37:59,STOCK,BUY,+100,TO OPEN,ENVB,,,STOCK,3.1091,3.1091,LMT
,5/21/21 06:37:53,STOCK,BUY,+25,TO OPEN,ENVB,,,STOCK,3.13,3.13,LMT
,5/21/21 06:36:20,STOCK,SELL,-10,TO CLOSE,YALA,,,STOCK,18.50,18.50,LMT
,5/21/21 06:36:09,STOCK,BUY,+10,TO OPEN,YALA,,,STOCK,18.3999,18.40,LMT
,5/21/21 06:33:43,STOCK,SELL,-50,TO CLOSE,METX,,,STOCK,1.6001,1.60,LMT
,5/21/21 06:33:06,STOCK,BUY,+50,TO OPEN,METX,,,STOCK,1.5799,1.58,LMT
,5/20/21 10:34:30,STOCK,SELL,-75,TO CLOSE,UONE,,,STOCK,8.51,8.51,MKT
,5/20/21 10:34:10,STOCK,SELL,-25,TO CLOSE,UONE,,,STOCK,8.712,8.712,LMT
,5/20/21 10:31:27,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.6089,8.6088,LMT
,5/20/21 10:31:11,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.5498,8.5496,LMT
,5/20/21 10:28:17,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.73,8.73,LMT
,5/20/21 10:28:07,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.6893,8.6892,LMT
,5/20/21 10:27:09,STOCK,SELL,-25,TO CLOSE,UONE,,,STOCK,8.5901,8.59,LMT
,5/20/21 10:26:55,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.3677,8.3676,LMT
,5/20/21 10:25:30,STOCK,SELL,-25,TO CLOSE,UONE,,,STOCK,8.2201,8.22,MKT
,5/20/21 10:25:07,STOCK,BUY,+25,TO OPEN,UONE,,,STOCK,8.4296,8.4296,LMT
,5/19/21 07:24:15,STOCK,SELL,-60,TO CLOSE,MOSY,,,STOCK,5.0202,5.02017,MKT
,5/19/21 07:24:06,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,5.04,5.04,STP
,5/19/21 07:17:49,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.54,5.54,LMT
,5/19/21 07:17:41,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.4899,5.49,LMT
,5/19/21 07:11:05,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.4199,5.42,LMT
,5/19/21 07:09:18,STOCK,BUY,+10,TO OPEN,MOSY,,,STOCK,5.35,5.35,MKT
,5/19/21 07:07:36,STOCK,SELL,-60,TO CLOSE,MOSY,,,STOCK,5.3801,5.38017,MKT
,5/19/21 07:07:02,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.5187,5.5188,LMT
,5/19/21 07:06:56,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.5195,5.5196,LMT
,5/19/21 07:06:32,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,5.4401,5.44,LMT
,5/19/21 07:06:07,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,5.5394,5.5392,LMT
,5/19/21 07:05:42,STOCK,BUY,+10,TO OPEN,MOSY,,,STOCK,5.47,5.47,LMT
,5/14/21 06:59:03,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,4.69,4.69,LMT
,5/14/21 06:58:44,STOCK,SELL,-50,TO CLOSE,MOSY,,,STOCK,4.70,4.70,LMT
,5/14/21 06:58:42,STOCK,SELL,-50,TO CLOSE,MOSY,,,STOCK,4.70,4.70,LMT
,5/14/21 06:57:28,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,4.59,4.59,LMT
,5/14/21 06:57:20,STOCK,BUY,+50,TO OPEN,MOSY,,,STOCK,4.56,4.56,LMT
,5/14/21 06:57:14,STOCK,BUY,+50,TO OPEN,MOSY,,,STOCK,4.5699,4.57,LMT
,5/14/21 06:55:23,STOCK,SELL,-50,TO CLOSE,MOSY,,,STOCK,4.2701,4.27,MKT
,5/14/21 06:54:02,STOCK,BUY,+50,TO OPEN,MOSY,,,STOCK,4.3996,4.3996,MKT
,5/14/21 06:50:24,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,4.535,4.5352,MKT
,5/14/21 06:50:18,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,4.60,4.60,LMT
,5/14/21 06:49:11,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,4.568,4.568,LMT
,5/14/21 06:49:11,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,4.55,4.55,LMT
,5/14/21 06:44:37,STOCK,SELL,-5,TO CLOSE,LFMD,,,STOCK,7.8301,7.83,MKT
,5/14/21 06:44:27,STOCK,SELL,-25,TO CLOSE,MOSY,,,STOCK,4.60,4.60,LMT
,5/14/21 06:44:12,STOCK,BUY,+25,TO OPEN,MOSY,,,STOCK,4.2999,4.30,LMT
,5/14/21 06:42:22,STOCK,BUY,+5,TO OPEN,LFMD,,,STOCK,8.0301,8.03,MKT
,5/13/21 06:45:29,STOCK,SELL,-10,TO CLOSE,IHT,,,STOCK,8.31,8.31,MKT
,5/13/21 06:45:24,STOCK,SELL,-150,TO CLOSE,BNTC,,,STOCK,5.4414,5.4414,MKT
,5/13/21 06:44:04,STOCK,BUY,+50,TO OPEN,BNTC,,,STOCK,5.63,5.63,LMT
,5/13/21 06:44:02,STOCK,BUY,+50,TO OPEN,BNTC,,,STOCK,5.6199,5.62,LMT
,5/13/21 06:43:19,STOCK,BUY,+50,TO OPEN,BNTC,,,STOCK,5.6746,5.6746,LMT
,5/13/21 06:43:06,STOCK,BUY,+10,TO OPEN,IHT,,,STOCK,8.455,8.455,MKT
,5/13/21 06:38:36,STOCK,SELL,-100,TO CLOSE,FTEK,,,STOCK,2.3002,2.3002,MKT
,5/13/21 06:35:24,STOCK,BUY,+30,TO OPEN,FTEK,,,STOCK,2.39,2.39,LMT
,5/13/21 06:35:23,STOCK,BUY,+20,TO OPEN,FTEK,,,STOCK,2.39,2.39,LMT
,5/13/21 06:34:53,STOCK,BUY,+50,TO OPEN,FTEK,,,STOCK,2.4483,2.4484,LMT
,5/12/21 06:59:30,STOCK,SELL,-10,TO CLOSE,RMED,,,STOCK,6.15,6.15,LMT
,5/12/21 06:59:29,STOCK,SELL,-5,TO CLOSE,RMED,,,STOCK,6.11,6.11,LMT
,5/12/21 06:54:10,STOCK,BUY,+15,TO OPEN,RMED,,,STOCK,5.4996,5.49933,MKT
,5/12/21 06:49:16,STOCK,SELL,-80,TO CLOSE,RMED,,,STOCK,5.1501,5.15013,MKT
,5/12/21 06:49:16,STOCK,SELL,-100,TO CLOSE,RMED,,,STOCK,5.151,5.151,MKT
,5/12/21 06:47:52,STOCK,BUY,+25,TO OPEN,RMED,,,STOCK,5.4899,5.49,LMT
,5/12/21 06:46:39,STOCK,BUY,+25,TO OPEN,RMED,,,STOCK,5.5496,5.5496,LMT
,5/12/21 06:45:59,STOCK,BUY,+50,TO OPEN,RMED,,,STOCK,5.7096,5.7096,LMT
,5/12/21 06:45:58,STOCK,BUY,+50,TO OPEN,RMED,,,STOCK,5.75,5.75,LMT
,5/12/21 06:39:32,STOCK,BUY,+15,TO OPEN,RMED,,,STOCK,5.71,5.71,MKT
,5/12/21 06:39:31,STOCK,BUY,+15,TO OPEN,RMED,,,STOCK,5.77,5.77,MKT
,5/11/21 06:37:49,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.79,3.79,STP
,5/11/21 06:37:49,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.79,3.79,STP
,5/11/21 06:37:49,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.79,3.79,STP
,5/11/21 06:37:49,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.83,3.83,STP
,5/11/21 06:37:39,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.86,3.86,STP
,5/11/21 06:37:26,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,4.00,4.00,LMT
,5/11/21 06:37:15,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,4.0599,4.06,LMT
,5/11/21 06:37:13,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,4.0298,4.0298,LMT
,5/11/21 06:37:06,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,3.9999,4.00,LMT
,5/11/21 06:36:26,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,3.9998,3.9998,LMT
,5/11/21 06:35:52,STOCK,SELL,-50,TO CLOSE,PTIX,,,STOCK,3.90,3.90,STP
,5/11/21 06:35:52,STOCK,SELL,-13,TO CLOSE,PTIX,,,STOCK,3.91,3.91,STP
,5/11/21 06:35:52,STOCK,SELL,-37,TO CLOSE,PTIX,,,STOCK,3.91,3.91,STP
,5/11/21 06:35:36,STOCK,BUY,+48,TO OPEN,PTIX,,,STOCK,4.10,4.10,LMT
,5/11/21 06:35:36,STOCK,BUY,+2,TO OPEN,PTIX,,,STOCK,4.10,4.10,LMT
,5/11/21 06:35:08,STOCK,BUY,+50,TO OPEN,PTIX,,,STOCK,4.11,4.11,LMT
,5/10/21 06:51:15,STOCK,SELL,-55,TO CLOSE,PTE,,,STOCK,1.28,1.28,STP
,5/10/21 06:49:42,STOCK,BUY,+5,TO OPEN,PTE,,,STOCK,1.325,1.324,MKT
,5/10/21 06:47:02,STOCK,BUY,+50,TO OPEN,PTE,,,STOCK,1.355,1.355,MKT
,5/10/21 06:44:33,STOCK,SELL,-45,TO CLOSE,LEDS,,,STOCK,10.9901,10.99,MKT
,5/10/21 06:44:16,STOCK,SELL,-10,TO CLOSE,LEDS,,,STOCK,11.74,11.74,LMT
,5/10/21 06:41:59,STOCK,BUY,+25,TO OPEN,LEDS,,,STOCK,11.61,11.61,LMT
,5/10/21 06:41:47,STOCK,BUY,+10,TO OPEN,LEDS,,,STOCK,11.67,11.67,LMT
,5/10/21 06:41:42,STOCK,BUY,+10,TO OPEN,LEDS,,,STOCK,11.61,11.61,LMT
,5/10/21 06:41:19,STOCK,SELL,-25,TO CLOSE,PTE,,,STOCK,1.2719,1.272,LMT
,5/10/21 06:41:03,STOCK,BUY,+10,TO OPEN,LEDS,,,STOCK,11.5787,11.579,LMT
,5/10/21 06:40:47,STOCK,BUY,+25,TO OPEN,PTE,,,STOCK,1.2499,1.25,MKT
,5/10/21 06:39:31,STOCK,SELL,-5,TO CLOSE,LEDS,,,STOCK,11.19,11.19,STP
,5/10/21 06:38:57,STOCK,BUY,+5,TO OPEN,LEDS,,,STOCK,11.6799,11.68,MKT
,5/10/21 06:37:32,STOCK,SELL,-10,TO CLOSE,LEDS,,,STOCK,11.7701,11.77,LMT
,5/10/21 06:36:50,STOCK,BUY,+10,TO OPEN,LEDS,,,STOCK,11.8689,11.869,LMT
,5/10/21 06:35:19,STOCK,SELL,-5,TO CLOSE,LEDS,,,STOCK,11.955,11.956,MKT
,5/10/21 06:34:24,STOCK,BUY,+5,TO OPEN,LEDS,,,STOCK,11.87,11.87,LMT
,5/10/21 06:34:02,STOCK,SELL,-3,TO CLOSE,LEDS,,,STOCK,11.35,11.35,LMT
,5/10/21 06:33:45,STOCK,BUY,+3,TO OPEN,LEDS,,,STOCK,10.8499,10.85,MKT
,5/7/21 07:14:46,STOCK,SELL,-10,TO CLOSE,RHE,,,STOCK,23.34,23.34,LMT
,5/7/21 07:13:46,STOCK,BUY,+10,TO OPEN,RHE,,,STOCK,22.986,22.986,LMT
,5/7/21 07:11:13,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,23.07,23.07,LMT
,5/7/21 07:10:44,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,23.3734,23.374,LMT
,5/7/21 07:09:36,STOCK,SELL,-7,TO CLOSE,RHE,,,STOCK,22.6067,22.60714,MKT
,5/7/21 07:09:06,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,23.15,23.15,LMT
,5/7/21 07:08:53,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,23.08,23.08,LMT
,5/7/21 07:08:50,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,22.9599,22.96,MKT
,5/7/21 07:05:14,STOCK,SELL,-1,TO CLOSE,RHE,,,STOCK,22.56,22.56,LMT
,5/7/21 07:05:10,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,22.0299,22.03,LMT
,5/7/21 07:04:25,STOCK,SELL,-1,TO CLOSE,RHE,,,STOCK,21.1906,21.19,MKT
,5/7/21 07:03:28,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,21.6834,21.68,LMT
,5/7/21 06:50:06,STOCK,SELL,-10,TO CLOSE,RHE,,,STOCK,21.86,21.86,MKT
,5/7/21 06:50:02,STOCK,SELL,-10,TO CLOSE,RHE,,,STOCK,21.9645,21.964,LMT
,5/7/21 06:49:43,STOCK,BUY,+10,TO OPEN,RHE,,,STOCK,21.3499,21.35,LMT
,5/7/21 06:49:32,STOCK,BUY,+10,TO OPEN,RHE,,,STOCK,21.0833,21.083,LMT
,5/7/21 06:47:59,STOCK,SELL,-6,TO CLOSE,RHE,,,STOCK,20.619,20.61833,MKT
,5/7/21 06:47:49,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,21.05,21.05,LMT
,5/7/21 06:47:18,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,21.4399,21.44,LMT
,5/7/21 06:47:16,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,21.4327,21.432,LMT
,5/7/21 06:45:54,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,21.15,21.15,MKT
,5/7/21 06:44:13,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,21.81,21.81,LMT
,5/7/21 06:43:39,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,21.69,21.69,LMT
,5/7/21 06:43:23,STOCK,SELL,-25,TO CLOSE,EARS,,,STOCK,3.525,3.5248,MKT
,5/7/21 06:43:03,STOCK,BUY,+25,TO OPEN,EARS,,,STOCK,3.5799,3.58,LMT
,5/7/21 06:39:04,STOCK,SELL,-2,TO CLOSE,RHE,,,STOCK,19.1289,19.13,MKT
,5/7/21 06:38:51,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,19.1701,19.17,LMT
,5/7/21 06:38:39,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,18.95,18.95,LMT
,5/7/21 06:35:41,STOCK,BUY,+2,TO OPEN,RHE,,,STOCK,18.52,18.52,LMT
,5/6/21 06:44:03,STOCK,SELL,-5,TO CLOSE,MITO,,,STOCK,2.26,2.26,STP
,5/6/21 06:43:35,STOCK,BUY,+5,TO OPEN,MITO,,,STOCK,2.34,2.34,LMT
,5/6/21 06:39:04,STOCK,SELL,-15,TO CLOSE,MITO,,,STOCK,2.3501,2.35,LMT
,5/6/21 06:39:01,STOCK,SELL,-25,TO CLOSE,MITO,,,STOCK,2.3702,2.3704,LMT
,5/6/21 06:38:58,STOCK,SELL,-25,TO CLOSE,MITO,,,STOCK,2.3801,2.38,LMT
,5/6/21 06:38:55,STOCK,SELL,-25,TO CLOSE,MITO,,,STOCK,2.39,2.39,LMT
,5/6/21 06:38:49,STOCK,BUY,+25,TO OPEN,MITO,,,STOCK,2.29,2.29,LMT
,5/6/21 06:38:01,STOCK,BUY,+25,TO OPEN,MITO,,,STOCK,2.2696,2.2696,MKT
,5/6/21 06:38:00,STOCK,BUY,+25,TO OPEN,MITO,,,STOCK,2.2699,2.27,MKT
,5/6/21 06:37:48,STOCK,BUY,+15,TO OPEN,MITO,,,STOCK,2.235,2.23467,MKT
,5/6/21 06:36:16,STOCK,SELL,-50,TO CLOSE,MITO,,,STOCK,2.2601,2.26,MKT
,5/6/21 06:35:57,STOCK,BUY,+50,TO OPEN,MITO,,,STOCK,2.3399,2.34,LMT
,5/6/21 06:34:14,STOCK,SELL,-25,TO CLOSE,MITO,,,STOCK,2.3001,2.30,MKT
,5/6/21 06:34:08,STOCK,SELL,-100,TO CLOSE,MITO,,,STOCK,2.3604,2.3604,LMT
,5/6/21 06:33:48,STOCK,BUY,+100,TO OPEN,MITO,,,STOCK,2.31,2.31,LMT
,5/6/21 06:33:23,STOCK,BUY,+25,TO OPEN,MITO,,,STOCK,2.2672,2.2672,LMT
,5/5/21 07:00:49,STOCK,SELL,-5,TO CLOSE,ATNX,,,STOCK,5.6402,5.64,MKT
,5/5/21 06:58:41,STOCK,BUY,+5,TO OPEN,ATNX,,,STOCK,5.53,5.53,LMT
,5/5/21 06:47:19,STOCK,SELL,-100,TO CLOSE,ATNX,,,STOCK,5.63,5.63,LMT
,5/5/21 06:47:10,STOCK,SELL,-100,TO CLOSE,ATNX,,,STOCK,5.62,5.62,LMT
,5/5/21 06:46:48,STOCK,BUY,+100,TO OPEN,ATNX,,,STOCK,5.5596,5.5596,LMT
,5/5/21 06:46:37,STOCK,BUY,+100,TO OPEN,ATNX,,,STOCK,5.5499,5.5499,LMT
,5/5/21 06:46:13,STOCK,SELL,-130,TO CLOSE,ATNX,,,STOCK,5.425,5.425,MKT
,5/5/21 06:44:21,STOCK,BUY,+25,TO OPEN,ATNX,,,STOCK,5.49,5.49,LMT
,5/5/21 06:41:23,STOCK,BUY,+25,TO OPEN,ATNX,,,STOCK,5.51,5.51,LMT
,5/5/21 06:39:45,STOCK,BUY,+10,TO OPEN,ATNX,,,STOCK,5.5298,5.53,LMT
,5/5/21 06:39:16,STOCK,BUY,+10,TO OPEN,ATNX,,,STOCK,5.5883,5.588,LMT
,5/5/21 06:37:29,STOCK,BUY,+25,TO OPEN,ATNX,,,STOCK,5.59,5.59,LMT
,5/5/21 06:37:23,STOCK,BUY,+25,TO OPEN,ATNX,,,STOCK,5.6482,5.648,LMT
,5/5/21 06:37:05,STOCK,BUY,+5,TO OPEN,ATNX,,,STOCK,5.4999,5.50,LMT
,5/5/21 06:37:03,STOCK,BUY,+5,TO OPEN,ATNX,,,STOCK,5.48,5.48,LMT
,5/5/21 06:35:05,STOCK,SELL,-5,TO CLOSE,ATNX,,,STOCK,5.4301,5.43,MKT
,5/5/21 06:34:07,STOCK,BUY,+5,TO OPEN,ATNX,,,STOCK,5.3198,5.32,MKT
,5/4/21 07:02:49,STOCK,SELL,-10,TO CLOSE,BLRX,,,STOCK,5.36,5.36,STP
,5/4/21 07:02:49,STOCK,SELL,-10,TO CLOSE,BLRX,,,STOCK,5.36,5.36,STP
,5/4/21 07:02:49,STOCK,SELL,-10,TO CLOSE,BLRX,,,STOCK,5.37,5.37,STP
,5/4/21 07:02:27,STOCK,BUY,+10,TO OPEN,BLRX,,,STOCK,5.8693,5.869,LMT
,5/4/21 07:02:23,STOCK,BUY,+10,TO OPEN,BLRX,,,STOCK,5.86,5.86,LMT
,5/4/21 07:02:11,STOCK,BUY,+10,TO OPEN,BLRX,,,STOCK,5.89,5.89,LMT
,5/4/21 06:51:38,STOCK,SELL,-10,TO CLOSE,PRPO,,,STOCK,8.55,8.55,LMT
,5/4/21 06:50:34,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,8.88,8.88,LMT
,5/4/21 06:43:11,STOCK,SELL,-20,TO CLOSE,PRPO,,,STOCK,7.8501,7.85,MKT
,5/4/21 06:43:09,STOCK,SELL,-10,TO CLOSE,PRPO,,,STOCK,7.85,7.85,LMT
,5/4/21 06:42:52,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,7.4999,7.50,LMT
,5/4/21 06:42:33,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,7.47,7.47,LMT
,5/4/21 06:41:49,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,7.3499,7.35,LMT
,5/4/21 06:41:21,STOCK,SELL,-10,TO CLOSE,PRPO,,,STOCK,7.7615,7.762,LMT
,5/4/21 06:40:44,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,7.52,7.52,LMT
,5/4/21 06:40:02,STOCK,SELL,-10,TO CLOSE,BLRX,,,STOCK,5.01,5.01,STP
,5/4/21 06:38:47,STOCK,SELL,-10,TO CLOSE,BLRX,,,STOCK,5.1401,5.14,LMT
,5/4/21 06:36:54,STOCK,BUY,+10,TO OPEN,BLRX,,,STOCK,5.2499,5.25,LMT
,5/4/21 06:36:44,STOCK,BUY,+3,TO OPEN,BLRX,,,STOCK,5.21,5.21,LMT
,5/4/21 06:36:44,STOCK,BUY,+7,TO OPEN,BLRX,,,STOCK,5.21,5.21,LMT
,5/3/21 09:41:41,STOCK,SELL,-10,TO CLOSE,PRPO,,,STOCK,3.88,3.88,LMT
,5/3/21 09:41:25,STOCK,SELL,-10,TO CLOSE,PRPO,,,STOCK,3.87,3.87,LMT
,5/3/21 09:41:06,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,3.858,3.858,LMT
,5/3/21 09:41:05,STOCK,BUY,+10,TO OPEN,PRPO,,,STOCK,3.855,3.855,LMT
,5/3/21 09:29:14,STOCK,SELL,-25,TO CLOSE,PRPO,,,STOCK,3.8504,3.8504,LMT
,5/3/21 09:28:52,STOCK,BUY,+25,TO OPEN,PRPO,,,STOCK,3.83,3.83,LMT
,5/3/21 09:28:14,STOCK,SELL,-50,TO CLOSE,PRPO,,,STOCK,3.775,3.775,MKT
,5/3/21 09:27:19,STOCK,BUY,+25,TO OPEN,PRPO,,,STOCK,3.768,3.768,LMT
,5/3/21 09:27:16,STOCK,BUY,+25,TO OPEN,PRPO,,,STOCK,3.7696,3.7696,LMT
,5/3/21 07:43:43,STOCK,SELL,-2,TO CLOSE,RHE,,,STOCK,14.5239,14.525,MKT
,5/3/21 07:43:42,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,14.5401,14.54,LMT
,5/3/21 07:43:18,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,14.0882,14.088,LMT
,5/3/21 07:43:09,STOCK,BUY,+2,TO OPEN,RHE,,,STOCK,14.00,14.00,LMT
,5/3/21 07:41:24,STOCK,SELL,-1,TO CLOSE,RHE,,,STOCK,13.501,13.50,MKT
,5/3/21 07:40:23,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,14.0054,14.006,LMT
,5/3/21 07:40:00,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,14.19,14.19,LMT
,5/3/21 07:38:39,STOCK,BUY,+1,TO OPEN,RHE,,,STOCK,13.95,13.95,LMT
,5/3/21 07:33:59,STOCK,SELL,-2,TO CLOSE,RHE,,,STOCK,14.4301,14.43,MKT
,5/3/21 07:33:58,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,14.475,14.476,LMT
,5/3/21 07:33:41,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,13.9199,13.92,LMT
,5/3/21 07:33:36,STOCK,BUY,+2,TO OPEN,RHE,,,STOCK,13.7854,13.785,LMT
,5/3/21 07:28:32,STOCK,SELL,-10,TO CLOSE,RHE,,,STOCK,14.20,14.20,LMT
,5/3/21 07:28:26,STOCK,SELL,-10,TO CLOSE,RHE,,,STOCK,13.78,13.78,LMT
,5/3/21 07:27:29,STOCK,BUY,+10,TO OPEN,RHE,,,STOCK,13.72,13.72,LMT
,5/3/21 07:26:45,STOCK,BUY,+10,TO OPEN,RHE,,,STOCK,13.20,13.20,LMT
,5/3/21 07:26:17,STOCK,SELL,-15,TO CLOSE,RHE,,,STOCK,12.5501,12.55,MKT
,5/3/21 07:20:36,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,13.56,13.56,LMT
,5/3/21 07:20:34,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,13.53,13.53,LMT
,5/3/21 07:20:25,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,13.32,13.32,LMT
,5/3/21 07:19:38,STOCK,SELL,-3,TO CLOSE,RHE,,,STOCK,12.5551,12.55667,LMT
,5/3/21 07:19:33,STOCK,SELL,-5,TO CLOSE,RHE,,,STOCK,12.61,12.61,LMT
,5/3/21 07:18:25,STOCK,BUY,+5,TO OPEN,RHE,,,STOCK,12.23,12.23,LMT
,5/3/21 07:17:14,STOCK,BUY,+3,TO OPEN,RHE,,,STOCK,12.06,12.06,LMT
,5/3/21 07:06:42,STOCK,SELL,-2,TO CLOSE,RHE,,,STOCK,11.2701,11.27,MKT
,5/3/21 07:05:52,STOCK,BUY,+2,TO OPEN,RHE,,,STOCK,11.9999,12.00,LMT
,4/30/21 07:14:28,STOCK,SELL,-10,TO CLOSE,ISNS,,,STOCK,5.875,5.875,MKT
,4/30/21 07:13:46,STOCK,SELL,-25,TO CLOSE,ISNS,,,STOCK,5.85,5.85,STP
,4/30/21 07:12:35,STOCK,BUY,+25,TO OPEN,ISNS,,,STOCK,5.95,5.95,LMT
,4/30/21 07:12:18,STOCK,SELL,-10,TO CLOSE,ISNS,,,STOCK,5.9201,5.92,LMT
,4/30/21 07:12:15,STOCK,SELL,-10,TO CLOSE,ISNS,,,STOCK,5.91,5.91,LMT
,4/30/21 07:10:38,STOCK,BUY,+10,TO OPEN,ISNS,,,STOCK,5.985,5.985,LMT
,4/30/21 07:10:36,STOCK,BUY,+10,TO OPEN,ISNS,,,STOCK,5.9799,5.98,LMT
,4/30/21 07:10:35,STOCK,BUY,+10,TO OPEN,ISNS,,,STOCK,5.97,5.97,LMT
,4/30/21 07:02:11,STOCK,SELL,-15,TO CLOSE,ISNS,,,STOCK,5.8501,5.85,MKT
,4/30/21 07:01:52,STOCK,SELL,-15,TO CLOSE,ISNS,,,STOCK,5.92,5.92,LMT
,4/30/21 07:01:13,STOCK,BUY,+15,TO OPEN,ISNS,,,STOCK,5.98,5.98,LMT
,4/30/21 07:01:12,STOCK,BUY,+15,TO OPEN,ISNS,,,STOCK,5.98,5.98,LMT
,4/30/21 06:59:38,STOCK,SELL,-15,TO CLOSE,ISNS,,,STOCK,5.8301,5.83,MKT
